_id,id,name,type,dimension,residents,url,created
6568c8913b7dd3cc77765ea0,3,Citadel of Ricks,Space station,unknown,"['https://rickandmortyapi.com/api/character/8', 'https://rickandmortyapi.com/api/character/14', 'https://rickandmortyapi.com/api/character/15', 'https://rickandmortyapi.com/api/character/18', 'https://rickandmortyapi.com/api/character/21', 'https://rickandmortyapi.com/api/character/22', 'https://rickandmortyapi.com/api/character/27', 'https://rickandmortyapi.com/api/character/42', 'https://rickandmortyapi.com/api/character/43', 'https://rickandmortyapi.com/api/character/44', 'https://rickandmortyapi.com/api/character/48', 'https://rickandmortyapi.com/api/character/53', 'https://rickandmortyapi.com/api/character/56', 'https://rickandmortyapi.com/api/character/61', 'https://rickandmortyapi.com/api/character/69', 'https://rickandmortyapi.com/api/character/72', 'https://rickandmortyapi.com/api/character/73', 'https://rickandmortyapi.com/api/character/74', 'https://rickandmortyapi.com/api/character/77', 'https://rickandmortyapi.com/api/character/78', 'https://rickandmortyapi.com/api/character/85', 'https://rickandmortyapi.com/api/character/86', 'https://rickandmortyapi.com/api/character/95', 'https://rickandmortyapi.com/api/character/118', 'https://rickandmortyapi.com/api/character/119', 'https://rickandmortyapi.com/api/character/123', 'https://rickandmortyapi.com/api/character/135', 'https://rickandmortyapi.com/api/character/143', 'https://rickandmortyapi.com/api/character/152', 'https://rickandmortyapi.com/api/character/164', 'https://rickandmortyapi.com/api/character/165', 'https://rickandmortyapi.com/api/character/187', 'https://rickandmortyapi.com/api/character/200', 'https://rickandmortyapi.com/api/character/206', 'https://rickandmortyapi.com/api/character/209', 'https://rickandmortyapi.com/api/character/220', 'https://rickandmortyapi.com/api/character/229', 'https://rickandmortyapi.com/api/character/231', 'https://rickandmortyapi.com/api/character/235', 'https://rickandmortyapi.com/api/character/267', 'https://rickandmortyapi.com/api/character/278', 'https://rickandmortyapi.com/api/character/281', 'https://rickandmortyapi.com/api/character/283', 'https://rickandmortyapi.com/api/character/284', 'https://rickandmortyapi.com/api/character/285', 'https://rickandmortyapi.com/api/character/286', 'https://rickandmortyapi.com/api/character/287', 'https://rickandmortyapi.com/api/character/288', 'https://rickandmortyapi.com/api/character/289', 'https://rickandmortyapi.com/api/character/291', 'https://rickandmortyapi.com/api/character/295', 'https://rickandmortyapi.com/api/character/298', 'https://rickandmortyapi.com/api/character/299', 'https://rickandmortyapi.com/api/character/322', 'https://rickandmortyapi.com/api/character/325', 'https://rickandmortyapi.com/api/character/328', 'https://rickandmortyapi.com/api/character/330', 'https://rickandmortyapi.com/api/character/345', 'https://rickandmortyapi.com/api/character/359', 'https://rickandmortyapi.com/api/character/366', 'https://rickandmortyapi.com/api/character/378', 'https://rickandmortyapi.com/api/character/385', 'https://rickandmortyapi.com/api/character/392', 'https://rickandmortyapi.com/api/character/461', 'https://rickandmortyapi.com/api/character/462', 'https://rickandmortyapi.com/api/character/463', 'https://rickandmortyapi.com/api/character/464', 'https://rickandmortyapi.com/api/character/465', 'https://rickandmortyapi.com/api/character/466', 'https://rickandmortyapi.com/api/character/472', 'https://rickandmortyapi.com/api/character/473', 'https://rickandmortyapi.com/api/character/474', 'https://rickandmortyapi.com/api/character/475', 'https://rickandmortyapi.com/api/character/476', 'https://rickandmortyapi.com/api/character/477', 'https://rickandmortyapi.com/api/character/478', 'https://rickandmortyapi.com/api/character/479', 'https://rickandmortyapi.com/api/character/480', 'https://rickandmortyapi.com/api/character/481', 'https://rickandmortyapi.com/api/character/482', 'https://rickandmortyapi.com/api/character/483', 'https://rickandmortyapi.com/api/character/484', 'https://rickandmortyapi.com/api/character/485', 'https://rickandmortyapi.com/api/character/486', 'https://rickandmortyapi.com/api/character/487', 'https://rickandmortyapi.com/api/character/488', 'https://rickandmortyapi.com/api/character/489', 'https://rickandmortyapi.com/api/character/2', 'https://rickandmortyapi.com/api/character/1', 'https://rickandmortyapi.com/api/character/801', 'https://rickandmortyapi.com/api/character/802', 'https://rickandmortyapi.com/api/character/803', 'https://rickandmortyapi.com/api/character/804', 'https://rickandmortyapi.com/api/character/805', 'https://rickandmortyapi.com/api/character/806', 'https://rickandmortyapi.com/api/character/810', 'https://rickandmortyapi.com/api/character/811', 'https://rickandmortyapi.com/api/character/812', 'https://rickandmortyapi.com/api/character/819', 'https://rickandmortyapi.com/api/character/820', 'https://rickandmortyapi.com/api/character/818']",https://rickandmortyapi.com/api/location/3,2017-11-10T13:08:13.191Z
6568c8913b7dd3cc77765ea1,4,Worldender's lair,Planet,unknown,"['https://rickandmortyapi.com/api/character/10', 'https://rickandmortyapi.com/api/character/81', 'https://rickandmortyapi.com/api/character/208', 'https://rickandmortyapi.com/api/character/226', 'https://rickandmortyapi.com/api/character/340', 'https://rickandmortyapi.com/api/character/362', 'https://rickandmortyapi.com/api/character/375', 'https://rickandmortyapi.com/api/character/382', 'https://rickandmortyapi.com/api/character/395']",https://rickandmortyapi.com/api/location/4,2017-11-10T13:08:20.569Z
6568c8913b7dd3cc77765ea2,5,Anatomy Park,Microverse,Dimension C-137,"['https://rickandmortyapi.com/api/character/12', 'https://rickandmortyapi.com/api/character/17', 'https://rickandmortyapi.com/api/character/96', 'https://rickandmortyapi.com/api/character/97', 'https://rickandmortyapi.com/api/character/98', 'https://rickandmortyapi.com/api/character/99', 'https://rickandmortyapi.com/api/character/100', 'https://rickandmortyapi.com/api/character/101', 'https://rickandmortyapi.com/api/character/108', 'https://rickandmortyapi.com/api/character/268', 'https://rickandmortyapi.com/api/character/300']",https://rickandmortyapi.com/api/location/5,2017-11-10T13:08:46.060Z
6568c8913b7dd3cc77765ea3,6,Interdimensional Cable,TV,unknown,"['https://rickandmortyapi.com/api/character/20', 'https://rickandmortyapi.com/api/character/28', 'https://rickandmortyapi.com/api/character/29', 'https://rickandmortyapi.com/api/character/34', 'https://rickandmortyapi.com/api/character/49', 'https://rickandmortyapi.com/api/character/51', 'https://rickandmortyapi.com/api/character/54', 'https://rickandmortyapi.com/api/character/121', 'https://rickandmortyapi.com/api/character/126', 'https://rickandmortyapi.com/api/character/129', 'https://rickandmortyapi.com/api/character/134', 'https://rickandmortyapi.com/api/character/136', 'https://rickandmortyapi.com/api/character/145', 'https://rickandmortyapi.com/api/character/157', 'https://rickandmortyapi.com/api/character/173', 'https://rickandmortyapi.com/api/character/184', 'https://rickandmortyapi.com/api/character/205', 'https://rickandmortyapi.com/api/character/207', 'https://rickandmortyapi.com/api/character/214', 'https://rickandmortyapi.com/api/character/222', 'https://rickandmortyapi.com/api/character/223', 'https://rickandmortyapi.com/api/character/224', 'https://rickandmortyapi.com/api/character/225', 'https://rickandmortyapi.com/api/character/250', 'https://rickandmortyapi.com/api/character/254', 'https://rickandmortyapi.com/api/character/260', 'https://rickandmortyapi.com/api/character/264', 'https://rickandmortyapi.com/api/character/266', 'https://rickandmortyapi.com/api/character/275', 'https://rickandmortyapi.com/api/character/277', 'https://rickandmortyapi.com/api/character/279', 'https://rickandmortyapi.com/api/character/312', 'https://rickandmortyapi.com/api/character/314', 'https://rickandmortyapi.com/api/character/315', 'https://rickandmortyapi.com/api/character/316', 'https://rickandmortyapi.com/api/character/317', 'https://rickandmortyapi.com/api/character/318', 'https://rickandmortyapi.com/api/character/334', 'https://rickandmortyapi.com/api/character/351', 'https://rickandmortyapi.com/api/character/358', 'https://rickandmortyapi.com/api/character/367', 'https://rickandmortyapi.com/api/character/370', 'https://rickandmortyapi.com/api/character/373', 'https://rickandmortyapi.com/api/character/403', 'https://rickandmortyapi.com/api/character/406', 'https://rickandmortyapi.com/api/character/407', 'https://rickandmortyapi.com/api/character/408', 'https://rickandmortyapi.com/api/character/409', 'https://rickandmortyapi.com/api/character/410', 'https://rickandmortyapi.com/api/character/411', 'https://rickandmortyapi.com/api/character/412', 'https://rickandmortyapi.com/api/character/413', 'https://rickandmortyapi.com/api/character/414', 'https://rickandmortyapi.com/api/character/415', 'https://rickandmortyapi.com/api/character/416', 'https://rickandmortyapi.com/api/character/417', 'https://rickandmortyapi.com/api/character/418', 'https://rickandmortyapi.com/api/character/457', 'https://rickandmortyapi.com/api/character/458', 'https://rickandmortyapi.com/api/character/459', 'https://rickandmortyapi.com/api/character/709', 'https://rickandmortyapi.com/api/character/711']",https://rickandmortyapi.com/api/location/6,2017-11-10T13:09:09.102Z
6568c8913b7dd3cc77765ea4,7,Immortality Field Resort,Resort,unknown,"['https://rickandmortyapi.com/api/character/23', 'https://rickandmortyapi.com/api/character/204', 'https://rickandmortyapi.com/api/character/320']",https://rickandmortyapi.com/api/location/7,2017-11-10T13:09:17.136Z
6568c8913b7dd3cc77765ea5,8,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,"['https://rickandmortyapi.com/api/character/25', 'https://rickandmortyapi.com/api/character/52', 'https://rickandmortyapi.com/api/character/68', 'https://rickandmortyapi.com/api/character/110', 'https://rickandmortyapi.com/api/character/111', 'https://rickandmortyapi.com/api/character/140', 'https://rickandmortyapi.com/api/character/156', 'https://rickandmortyapi.com/api/character/228', 'https://rickandmortyapi.com/api/character/323', 'https://rickandmortyapi.com/api/character/342']",https://rickandmortyapi.com/api/location/8,2017-11-10T13:09:22.551Z
6568c8913b7dd3cc77765ea6,9,Purge Planet,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/26', 'https://rickandmortyapi.com/api/character/139', 'https://rickandmortyapi.com/api/character/202', 'https://rickandmortyapi.com/api/character/273']",https://rickandmortyapi.com/api/location/9,2017-11-10T13:09:29.566Z
6568c8913b7dd3cc77765ea7,10,Venzenulon 7,Planet,unknown,['https://rickandmortyapi.com/api/character/33'],https://rickandmortyapi.com/api/location/10,2017-11-18T11:21:51.643Z
6568c8913b7dd3cc77765ea8,11,Bepis 9,Planet,unknown,['https://rickandmortyapi.com/api/character/35'],https://rickandmortyapi.com/api/location/11,2017-11-18T11:26:03.325Z
6568c8913b7dd3cc77765ea9,12,Cronenberg Earth,Planet,Cronenberg Dimension,[],https://rickandmortyapi.com/api/location/12,2017-11-18T11:29:27.857Z
6568c8913b7dd3cc77765eaa,13,Nuptia 4,Planet,unknown,"['https://rickandmortyapi.com/api/character/40', 'https://rickandmortyapi.com/api/character/55', 'https://rickandmortyapi.com/api/character/131', 'https://rickandmortyapi.com/api/character/132', 'https://rickandmortyapi.com/api/character/146', 'https://rickandmortyapi.com/api/character/148', 'https://rickandmortyapi.com/api/character/163', 'https://rickandmortyapi.com/api/character/178', 'https://rickandmortyapi.com/api/character/310', 'https://rickandmortyapi.com/api/character/386', 'https://rickandmortyapi.com/api/character/387']",https://rickandmortyapi.com/api/location/13,2017-11-18T11:30:29.780Z
6568c8913b7dd3cc77765eab,14,Giant's Town,Fantasy town,Fantasy Dimension,"['https://rickandmortyapi.com/api/character/89', 'https://rickandmortyapi.com/api/character/399', 'https://rickandmortyapi.com/api/character/400']",https://rickandmortyapi.com/api/location/14,2017-11-18T11:31:15.248Z
6568c8913b7dd3cc77765eac,15,Bird World,Planet,unknown,[],https://rickandmortyapi.com/api/location/15,2017-11-18T11:32:26.752Z
6568c8913b7dd3cc77765ead,16,St. Gloopy Noops Hospital,Space station,unknown,"['https://rickandmortyapi.com/api/character/105', 'https://rickandmortyapi.com/api/character/263', 'https://rickandmortyapi.com/api/character/321', 'https://rickandmortyapi.com/api/character/383', 'https://rickandmortyapi.com/api/character/384', 'https://rickandmortyapi.com/api/character/454', 'https://rickandmortyapi.com/api/character/455', 'https://rickandmortyapi.com/api/character/456', 'https://rickandmortyapi.com/api/character/460']",https://rickandmortyapi.com/api/location/16,2017-11-18T11:43:20.075Z
6568c8913b7dd3cc77765eae,17,Earth (5-126),Planet,Dimension 5-126,[],https://rickandmortyapi.com/api/location/17,2017-11-18T11:41:08.486Z
6568c8913b7dd3cc77765eaf,18,Mr. Goldenfold's dream,Dream,Dimension C-137,"['https://rickandmortyapi.com/api/character/63', 'https://rickandmortyapi.com/api/character/80', 'https://rickandmortyapi.com/api/character/221', 'https://rickandmortyapi.com/api/character/246', 'https://rickandmortyapi.com/api/character/304', 'https://rickandmortyapi.com/api/character/305', 'https://rickandmortyapi.com/api/character/306', 'https://rickandmortyapi.com/api/character/396']",https://rickandmortyapi.com/api/location/18,2017-11-18T11:46:22.933Z
6568c8913b7dd3cc77765eb0,19,Gromflom Prime,Planet,Replacement Dimension,[],https://rickandmortyapi.com/api/location/19,2017-11-18T11:39:52.165Z
6568c8913b7dd3cc77765eb1,20,Earth (Replacement Dimension),Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/3', 'https://rickandmortyapi.com/api/character/4', 'https://rickandmortyapi.com/api/character/5', 'https://rickandmortyapi.com/api/character/9', 'https://rickandmortyapi.com/api/character/11', 'https://rickandmortyapi.com/api/character/13', 'https://rickandmortyapi.com/api/character/16', 'https://rickandmortyapi.com/api/character/31', 'https://rickandmortyapi.com/api/character/32', 'https://rickandmortyapi.com/api/character/50', 'https://rickandmortyapi.com/api/character/58', 'https://rickandmortyapi.com/api/character/59', 'https://rickandmortyapi.com/api/character/64', 'https://rickandmortyapi.com/api/character/66', 'https://rickandmortyapi.com/api/character/76', 'https://rickandmortyapi.com/api/character/88', 'https://rickandmortyapi.com/api/character/103', 'https://rickandmortyapi.com/api/character/107', 'https://rickandmortyapi.com/api/character/109', 'https://rickandmortyapi.com/api/character/113', 'https://rickandmortyapi.com/api/character/115', 'https://rickandmortyapi.com/api/character/124', 'https://rickandmortyapi.com/api/character/128', 'https://rickandmortyapi.com/api/character/137', 'https://rickandmortyapi.com/api/character/138', 'https://rickandmortyapi.com/api/character/141', 'https://rickandmortyapi.com/api/character/147', 'https://rickandmortyapi.com/api/character/149', 'https://rickandmortyapi.com/api/character/151', 'https://rickandmortyapi.com/api/character/154', 'https://rickandmortyapi.com/api/character/166', 'https://rickandmortyapi.com/api/character/167', 'https://rickandmortyapi.com/api/character/170', 'https://rickandmortyapi.com/api/character/171', 'https://rickandmortyapi.com/api/character/172', 'https://rickandmortyapi.com/api/character/180', 'https://rickandmortyapi.com/api/character/181', 'https://rickandmortyapi.com/api/character/182', 'https://rickandmortyapi.com/api/character/185', 'https://rickandmortyapi.com/api/character/189', 'https://rickandmortyapi.com/api/character/190', 'https://rickandmortyapi.com/api/character/210', 'https://rickandmortyapi.com/api/character/217', 'https://rickandmortyapi.com/api/character/218', 'https://rickandmortyapi.com/api/character/219', 'https://rickandmortyapi.com/api/character/227', 'https://rickandmortyapi.com/api/character/230', 'https://rickandmortyapi.com/api/character/233', 'https://rickandmortyapi.com/api/character/234', 'https://rickandmortyapi.com/api/character/236', 'https://rickandmortyapi.com/api/character/237', 'https://rickandmortyapi.com/api/character/240', 'https://rickandmortyapi.com/api/character/241', 'https://rickandmortyapi.com/api/character/243', 'https://rickandmortyapi.com/api/character/244', 'https://rickandmortyapi.com/api/character/245', 'https://rickandmortyapi.com/api/character/248', 'https://rickandmortyapi.com/api/character/251', 'https://rickandmortyapi.com/api/character/255', 'https://rickandmortyapi.com/api/character/259', 'https://rickandmortyapi.com/api/character/262', 'https://rickandmortyapi.com/api/character/265', 'https://rickandmortyapi.com/api/character/272', 'https://rickandmortyapi.com/api/character/276', 'https://rickandmortyapi.com/api/character/280', 'https://rickandmortyapi.com/api/character/292', 'https://rickandmortyapi.com/api/character/293', 'https://rickandmortyapi.com/api/character/324', 'https://rickandmortyapi.com/api/character/326', 'https://rickandmortyapi.com/api/character/327', 'https://rickandmortyapi.com/api/character/332', 'https://rickandmortyapi.com/api/character/335', 'https://rickandmortyapi.com/api/character/341', 'https://rickandmortyapi.com/api/character/346', 'https://rickandmortyapi.com/api/character/347', 'https://rickandmortyapi.com/api/character/352', 'https://rickandmortyapi.com/api/character/353', 'https://rickandmortyapi.com/api/character/354', 'https://rickandmortyapi.com/api/character/357', 'https://rickandmortyapi.com/api/character/360', 'https://rickandmortyapi.com/api/character/361', 'https://rickandmortyapi.com/api/character/363', 'https://rickandmortyapi.com/api/character/365', 'https://rickandmortyapi.com/api/character/374', 'https://rickandmortyapi.com/api/character/377', 'https://rickandmortyapi.com/api/character/390', 'https://rickandmortyapi.com/api/character/391', 'https://rickandmortyapi.com/api/character/401', 'https://rickandmortyapi.com/api/character/402', 'https://rickandmortyapi.com/api/character/405', 'https://rickandmortyapi.com/api/character/423', 'https://rickandmortyapi.com/api/character/435', 'https://rickandmortyapi.com/api/character/437', 'https://rickandmortyapi.com/api/character/438', 'https://rickandmortyapi.com/api/character/439', 'https://rickandmortyapi.com/api/character/440', 'https://rickandmortyapi.com/api/character/452', 'https://rickandmortyapi.com/api/character/453', 'https://rickandmortyapi.com/api/character/467', 'https://rickandmortyapi.com/api/character/468', 'https://rickandmortyapi.com/api/character/469', 'https://rickandmortyapi.com/api/character/471', 'https://rickandmortyapi.com/api/character/492', 'https://rickandmortyapi.com/api/character/493', 'https://rickandmortyapi.com/api/character/497', 'https://rickandmortyapi.com/api/character/509', 'https://rickandmortyapi.com/api/character/510', 'https://rickandmortyapi.com/api/character/511', 'https://rickandmortyapi.com/api/character/512', 'https://rickandmortyapi.com/api/character/513', 'https://rickandmortyapi.com/api/character/514', 'https://rickandmortyapi.com/api/character/516', 'https://rickandmortyapi.com/api/character/517', 'https://rickandmortyapi.com/api/character/523', 'https://rickandmortyapi.com/api/character/524', 'https://rickandmortyapi.com/api/character/526', 'https://rickandmortyapi.com/api/character/534', 'https://rickandmortyapi.com/api/character/535', 'https://rickandmortyapi.com/api/character/536', 'https://rickandmortyapi.com/api/character/537', 'https://rickandmortyapi.com/api/character/538', 'https://rickandmortyapi.com/api/character/539', 'https://rickandmortyapi.com/api/character/540', 'https://rickandmortyapi.com/api/character/541', 'https://rickandmortyapi.com/api/character/561', 'https://rickandmortyapi.com/api/character/562', 'https://rickandmortyapi.com/api/character/564', 'https://rickandmortyapi.com/api/character/570', 'https://rickandmortyapi.com/api/character/575', 'https://rickandmortyapi.com/api/character/584', 'https://rickandmortyapi.com/api/character/585', 'https://rickandmortyapi.com/api/character/586', 'https://rickandmortyapi.com/api/character/588', 'https://rickandmortyapi.com/api/character/590', 'https://rickandmortyapi.com/api/character/591', 'https://rickandmortyapi.com/api/character/592', 'https://rickandmortyapi.com/api/character/667', 'https://rickandmortyapi.com/api/character/672', 'https://rickandmortyapi.com/api/character/680', 'https://rickandmortyapi.com/api/character/684', 'https://rickandmortyapi.com/api/character/686', 'https://rickandmortyapi.com/api/character/687', 'https://rickandmortyapi.com/api/character/688', 'https://rickandmortyapi.com/api/character/689', 'https://rickandmortyapi.com/api/character/690', 'https://rickandmortyapi.com/api/character/691', 'https://rickandmortyapi.com/api/character/692', 'https://rickandmortyapi.com/api/character/693', 'https://rickandmortyapi.com/api/character/694', 'https://rickandmortyapi.com/api/character/695', 'https://rickandmortyapi.com/api/character/696', 'https://rickandmortyapi.com/api/character/697', 'https://rickandmortyapi.com/api/character/698', 'https://rickandmortyapi.com/api/character/699', 'https://rickandmortyapi.com/api/character/700', 'https://rickandmortyapi.com/api/character/701', 'https://rickandmortyapi.com/api/character/702', 'https://rickandmortyapi.com/api/character/703', 'https://rickandmortyapi.com/api/character/704', 'https://rickandmortyapi.com/api/character/705', 'https://rickandmortyapi.com/api/character/706', 'https://rickandmortyapi.com/api/character/707', 'https://rickandmortyapi.com/api/character/708', 'https://rickandmortyapi.com/api/character/710', 'https://rickandmortyapi.com/api/character/712', 'https://rickandmortyapi.com/api/character/713', 'https://rickandmortyapi.com/api/character/714', 'https://rickandmortyapi.com/api/character/715', 'https://rickandmortyapi.com/api/character/716', 'https://rickandmortyapi.com/api/character/717', 'https://rickandmortyapi.com/api/character/719', 'https://rickandmortyapi.com/api/character/720', 'https://rickandmortyapi.com/api/character/721', 'https://rickandmortyapi.com/api/character/722', 'https://rickandmortyapi.com/api/character/723', 'https://rickandmortyapi.com/api/character/724', 'https://rickandmortyapi.com/api/character/725', 'https://rickandmortyapi.com/api/character/726', 'https://rickandmortyapi.com/api/character/727', 'https://rickandmortyapi.com/api/character/728', 'https://rickandmortyapi.com/api/character/729', 'https://rickandmortyapi.com/api/character/730', 'https://rickandmortyapi.com/api/character/732', 'https://rickandmortyapi.com/api/character/733', 'https://rickandmortyapi.com/api/character/734', 'https://rickandmortyapi.com/api/character/735', 'https://rickandmortyapi.com/api/character/737', 'https://rickandmortyapi.com/api/character/738', 'https://rickandmortyapi.com/api/character/739', 'https://rickandmortyapi.com/api/character/740', 'https://rickandmortyapi.com/api/character/741', 'https://rickandmortyapi.com/api/character/742', 'https://rickandmortyapi.com/api/character/753', 'https://rickandmortyapi.com/api/character/754', 'https://rickandmortyapi.com/api/character/755', 'https://rickandmortyapi.com/api/character/756', 'https://rickandmortyapi.com/api/character/757', 'https://rickandmortyapi.com/api/character/758', 'https://rickandmortyapi.com/api/character/759', 'https://rickandmortyapi.com/api/character/760', 'https://rickandmortyapi.com/api/character/761', 'https://rickandmortyapi.com/api/character/762', 'https://rickandmortyapi.com/api/character/763', 'https://rickandmortyapi.com/api/character/764', 'https://rickandmortyapi.com/api/character/765', 'https://rickandmortyapi.com/api/character/766', 'https://rickandmortyapi.com/api/character/767', 'https://rickandmortyapi.com/api/character/768', 'https://rickandmortyapi.com/api/character/769', 'https://rickandmortyapi.com/api/character/770', 'https://rickandmortyapi.com/api/character/771', 'https://rickandmortyapi.com/api/character/772', 'https://rickandmortyapi.com/api/character/773', 'https://rickandmortyapi.com/api/character/774', 'https://rickandmortyapi.com/api/character/775', 'https://rickandmortyapi.com/api/character/776', 'https://rickandmortyapi.com/api/character/777', 'https://rickandmortyapi.com/api/character/778', 'https://rickandmortyapi.com/api/character/781', 'https://rickandmortyapi.com/api/character/786', 'https://rickandmortyapi.com/api/character/788', 'https://rickandmortyapi.com/api/character/789', 'https://rickandmortyapi.com/api/character/790', 'https://rickandmortyapi.com/api/character/791', 'https://rickandmortyapi.com/api/character/203', 'https://rickandmortyapi.com/api/character/794', 'https://rickandmortyapi.com/api/character/800', 'https://rickandmortyapi.com/api/character/813', 'https://rickandmortyapi.com/api/character/821', 'https://rickandmortyapi.com/api/character/826']",https://rickandmortyapi.com/api/location/20,2017-11-18T19:33:01.173Z
6568c8913b7dd3cc77765eb2,21,Testicle Monster Dimension,Dimension,Testicle Monster Dimension,"['https://rickandmortyapi.com/api/character/7', 'https://rickandmortyapi.com/api/character/436']",https://rickandmortyapi.com/api/location/21,2017-11-18T19:41:01.605Z
6568c8913b7dd3cc77765eb3,22,Signus 5 Expanse,unknown,Cromulon Dimension,"['https://rickandmortyapi.com/api/character/24', 'https://rickandmortyapi.com/api/character/309']",https://rickandmortyapi.com/api/location/22,2017-11-18T20:27:26.218Z
6568c8913b7dd3cc77765eb4,23,Earth (C-500A),Planet,Dimension C-500A,"['https://rickandmortyapi.com/api/character/37', 'https://rickandmortyapi.com/api/character/91', 'https://rickandmortyapi.com/api/character/176', 'https://rickandmortyapi.com/api/character/183', 'https://rickandmortyapi.com/api/character/195']",https://rickandmortyapi.com/api/location/23,2017-11-18T20:58:15.178Z
6568c8913b7dd3cc77765eb5,24,Rick's Battery Microverse,Microverse,Replacement Dimension,"['https://rickandmortyapi.com/api/character/65', 'https://rickandmortyapi.com/api/character/388']",https://rickandmortyapi.com/api/location/24,2017-11-30T11:02:41.722Z
6568c8913b7dd3cc77765eb6,25,The Menagerie,Menagerie,unknown,"['https://rickandmortyapi.com/api/character/67', 'https://rickandmortyapi.com/api/character/490', 'https://rickandmortyapi.com/api/character/491']",https://rickandmortyapi.com/api/location/25,2017-11-30T11:13:46.697Z
6568c8913b7dd3cc77765eb7,26,Earth (K-83),Planet,Dimension K-83,[],https://rickandmortyapi.com/api/location/26,2017-11-30T11:41:11.452Z
6568c8913b7dd3cc77765eb8,27,Hideout Planet,Planet,unknown,"['https://rickandmortyapi.com/api/character/79', 'https://rickandmortyapi.com/api/character/84']",https://rickandmortyapi.com/api/location/27,2017-11-30T14:18:16.869Z
6568c8913b7dd3cc77765eb9,28,Unity's Planet,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/90', 'https://rickandmortyapi.com/api/character/188', 'https://rickandmortyapi.com/api/character/301', 'https://rickandmortyapi.com/api/character/336', 'https://rickandmortyapi.com/api/character/355', 'https://rickandmortyapi.com/api/character/372']",https://rickandmortyapi.com/api/location/28,2017-11-30T14:28:54.591Z
6568c8913b7dd3cc77765eba,29,Dorian 5,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/93', 'https://rickandmortyapi.com/api/character/104', 'https://rickandmortyapi.com/api/character/198']",https://rickandmortyapi.com/api/location/29,2017-12-01T11:36:16.463Z
6568c8913b7dd3cc77765ebb,30,Earth (Unknown dimension),Planet,unknown,"['https://rickandmortyapi.com/api/character/822', 'https://rickandmortyapi.com/api/character/823', 'https://rickandmortyapi.com/api/character/824', 'https://rickandmortyapi.com/api/character/825']",https://rickandmortyapi.com/api/location/30,2017-12-01T11:49:43.923Z
6568c8913b7dd3cc77765ebc,31,Earth (J19ζ7),Planet,Dimension J19ζ7,[],https://rickandmortyapi.com/api/location/31,2017-12-01T12:29:27.976Z
6568c8913b7dd3cc77765ebd,32,Roy: A Life Well Lived,Game,Replacement Dimension,"['https://rickandmortyapi.com/api/character/106', 'https://rickandmortyapi.com/api/character/393', 'https://rickandmortyapi.com/api/character/449', 'https://rickandmortyapi.com/api/character/450', 'https://rickandmortyapi.com/api/character/451']",https://rickandmortyapi.com/api/location/32,2017-12-26T12:46:48.798Z
6568c8913b7dd3cc77765ebe,33,Eric Stoltz Mask Earth,Planet,Eric Stoltz Mask Dimension,[],https://rickandmortyapi.com/api/location/33,2017-12-26T13:43:29.291Z
6568c8913b7dd3cc77765ebf,34,Earth (Evil Rick's Target Dimension),Planet,Evil Rick's Target Dimension,"['https://rickandmortyapi.com/api/character/39', 'https://rickandmortyapi.com/api/character/177', 'https://rickandmortyapi.com/api/character/232', 'https://rickandmortyapi.com/api/character/290', 'https://rickandmortyapi.com/api/character/339']",https://rickandmortyapi.com/api/location/34,2017-12-26T15:35:20.499Z
6568c8913b7dd3cc77765ec0,35,Planet Squanch,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/47', 'https://rickandmortyapi.com/api/character/75', 'https://rickandmortyapi.com/api/character/102', 'https://rickandmortyapi.com/api/character/194', 'https://rickandmortyapi.com/api/character/199', 'https://rickandmortyapi.com/api/character/256', 'https://rickandmortyapi.com/api/character/261', 'https://rickandmortyapi.com/api/character/308', 'https://rickandmortyapi.com/api/character/311', 'https://rickandmortyapi.com/api/character/331', 'https://rickandmortyapi.com/api/character/379']",https://rickandmortyapi.com/api/location/35,2017-12-26T17:51:53.018Z
6568c8913b7dd3cc77765ec1,36,Glaagablaaga,Planet,unknown,[],https://rickandmortyapi.com/api/location/36,2017-12-26T20:30:45.939Z
6568c8913b7dd3cc77765ec2,37,Resort Planet,Planet,unknown,"['https://rickandmortyapi.com/api/character/142', 'https://rickandmortyapi.com/api/character/296', 'https://rickandmortyapi.com/api/character/297', 'https://rickandmortyapi.com/api/character/319', 'https://rickandmortyapi.com/api/character/369']",https://rickandmortyapi.com/api/location/37,2017-12-27T20:02:59.005Z
6568c8913b7dd3cc77765ec3,38,Interdimensional Customs,Customs,unknown,"['https://rickandmortyapi.com/api/character/144', 'https://rickandmortyapi.com/api/character/158']",https://rickandmortyapi.com/api/location/38,2017-12-29T10:37:48.281Z
6568c8913b7dd3cc77765ec4,39,Galactic Federation Prison,Space station,unknown,['https://rickandmortyapi.com/api/character/150'],https://rickandmortyapi.com/api/location/39,2017-12-29T12:02:33.513Z
